IMP_ID,Date,Buyer_ID,Country,Industry,Avg_Order_Tons,Revenue_Size_USD,Team_Size,Certification,Good_Payment_History,Prompt_Response,Hiring_Growth,Funding_Event,Engagement_Spike,SalesNav_ProfileVisits,DecisionMaker_Change,Intent_Score,Preferred_Channel,Response_Probability,Tariff_News,StockMarket_Shock,War_Event,Natural_Calamity,Currency_Fluctuation
IMP_584,2023-08-24,BUY_25596,Japan,Engineering,0.0,101996920,554,CE,1,0.06,0,0,0,9740,1,0.71,Email,0.0,1,0,0,0,-0.87
IMP_585,2021-02-18,BUY_86912,Germany,IT Software,4278.0,16640819,6017,SOC2,1,0.97,1,1,1,10333,1,0.14,NaN,0.07,1,1,1,1,-0.05
IMP_586,2021-07-05,BUY_22659,Canada,Chemicals,5656.0,79454557,3627,RoHS,1,0.23,0,0,1,9026,0,0.77,NaN,0.0,0,1,1,1,0.56
IMP_587,2023-02-17,BUY_11810,Germany,Medical Devices,0.0,68602113,5722,ISO9001,0,0.41,0,1,1,2137,0,0.28,Call,0.0,0,1,0,0,0.72
IMP_588,2024-10-17,BUY_22805,Australia,Chemicals,3538.0,157855991,807,REACH,1,0.89,1,1,0,10609,1,0.04,Email,0.58,1,1,0,1,-0.56
IMP_589,2024-07-10,BUY_16123,Singapore,Auto Parts,0.0,45216028,495,ISO9001,0,0.54,1,Unknown,0,16268,1,0.25,NaN,0.16,1,0,0,0,0.05
IMP_590,2023-09-30,NaN,USA,Chemicals,0.0,183891108,3011,NaN,1,0.6,0,1,1,2595,1,0.02,Call,0.0,1,0,0,0,-0.16
IMP_591,2022-03-30,BUY_90406,Germany,Textiles,5053.0,3346111,5762,ISO9001,0,0.86,0,1,0,8813,0,0.65,NaN,0.03,0,0,1,1,0.55
IMP_592,2023-03-26,BUY_17895,Australia,IT Software,6261.0,141446941,6373,NaN,0,0.98,0,1,1,6465,1,0.35,NaN,0.0,0,1,0,0,0.0
IMP_593,2023-07-31,BUY_21021,Singapore,Pharmaceuticals,6591.0,185697152,2556,NaN,1,0.48,0,0,1,17649,1,0.53,WhatsApp,0.0,1,1,0,0,-0.08
IMP_594,2022-05-09,BUY_47651,France,Textiles,1690.0,31852360,5287,ISO9001,0,0.58,0,0,1,19740,1,0.99,Call,0.0,0,1,0,0,0.2
IMP_595,2021-12-14,BUY_42900,Canada,Engineering,0.0,89552698,5126,ISO14001,0,0.3,0,Unknown,0,1334,0,0.67,Call,0.98,0,1,0,0,-0.84
IMP_596,2024-03-18,BUY_54696,Singapore,Pharmaceuticals,5806.0,127850215,3557,WHO-GMP,1,0.09,1,0,0,4763,0,0.89,Call,0.0,0,1,1,1,0.24
IMP_597,2023-10-02,BUY_31543,UK,Solar,0.0,11851117,2410,TUV,1,0.04,1,Unknown,0,16506,1,0.38,NaN,0.0,1,1,1,0,0.15
IMP_598,2023-10-21,BUY_60819,France,Textiles,1404.0,155976481,5681,NaN,0,0.78,0,1,1,9999,1,0.15,LinkedIn,0.0,1,1,0,0,-0.28
IMP_599,2022-04-18,BUY_91361,Japan,Medical Devices,84.0,180932574,3837,NaN,0,0.5,0,1,0,7724,0,0.88,WhatsApp,0.0,1,0,1,0,-0.71
IMP_600,2021-11-04,BUY_72512,Canada,Medical Devices,3239.0,11889697,3635,ISO9001,1,0.5,0,Unknown,0,512,1,0.77,LinkedIn,0.0,0,1,0,0,0.05
IMP_601,2021-12-06,BUY_19421,UAE,IT Software,6034.0,166638175,3173,SOC2,1,0.78,0,1,0,5772,1,0.46,WhatsApp,0.0,1,0,0,1,0.38
IMP_602,2023-03-02,BUY_90017,Netherlands,Textiles,0.0,93095833,2456,ISO9001,1,0.73,0,0,0,1565,1,0.71,WhatsApp,0.0,0,0,0,0,0.74
IMP_603,2022-10-19,BUY_34358,Singapore,Chemicals,0.0,128302722,978,REACH,0,0.6,0,1,0,2666,0,0.88,WhatsApp,0.0,0,1,1,0,-0.94
IMP_604,2024-12-07,BUY_10289,Australia,Electronics,3426.0,120622364,1149,ISO9001,1,0.33,0,0,1,12901,1,0.71,NaN,0.0,0,0,1,0,-0.48
IMP_605,2021-12-09,BUY_67394,France,IT Software,1659.0,117541878,6710,NaN,1,0.66,1,0,1,4835,1,0.66,NaN,0.0,1,1,0,1,-0.67
IMP_606,2021-05-18,BUY_66316,Germany,Auto Parts,4289.0,168916819,1441,NaN,0,0.16,0,1,1,5341,1,0.98,Email,0.0,1,0,0,1,0.37
IMP_607,2024-10-28,BUY_56180,Japan,Chemicals,0.0,12911220,3045,RoHS,1,0.59,0,Unknown,0,13595,1,0.24,Call,0.93,0,0,0,0,0.37
IMP_608,2023-05-19,BUY_12156,Italy,Pharmaceuticals,6451.0,187833067,2511,NaN,0,0.94,0,0,1,4036,1,0.26,Email,0.0,0,1,0,1,-0.99
IMP_609,2024-06-10,BUY_32648,France,Textiles,5223.0,155168773,1618,NaN,1,0.89,1,0,0,850,1,0.98,WhatsApp,0.0,0,0,1,1,0.29
IMP_610,2024-02-22,BUY_67742,UAE,Electronics,1390.0,175902766,2050,NaN,1,0.22,0,Unknown,0,2281,0,0.44,Email,0.0,0,0,1,0,-0.54
IMP_611,2023-09-22,BUY_25076,UAE,Machinery,0.0,30354604,277,NaN,0,0.09,1,0,0,7092,0,0.46,WhatsApp,0.0,0,1,1,0,0.3
IMP_612,2023-02-06,BUY_90160,UK,Chemicals,0.0,187364330,4406,REACH,1,0.35,0,0,1,10654,1,0.62,Email,0.81,0,0,0,1,0.71
IMP_613,2023-11-30,BUY_18621,Japan,Textiles,0.0,179509244,6304,NaN,0,0.55,1,1,1,10740,1,0.26,WhatsApp,0.92,1,1,0,1,0.56
IMP_614,2023-07-23,BUY_67166,France,Electronics,0.0,3941113,3497,ISO9001,1,0.79,0,Unknown,0,12577,0,0.33,NaN,0.86,0,1,1,0,-0.35
IMP_615,2022-08-10,BUY_78026,France,Pharmaceuticals,6108.0,146376109,3363,NaN,1,0.18,1,Unknown,1,1311,1,0.67,NaN,0.0,1,0,1,1,-0.28
IMP_616,2021-07-11,BUY_79443,Australia,Chemicals,0.0,84714639,703,NaN,0,0.71,0,0,0,2796,0,0.62,Call,0.27,0,0,1,1,0.86
IMP_617,2024-03-28,BUY_97828,UAE,Auto Parts,1768.0,166625622,1735,ISO9001,1,0.89,1,1,0,2467,0,0.35,Call,0.0,1,0,1,1,0.61
IMP_618,2022-12-31,BUY_21481,Netherlands,Textiles,1406.0,77935111,992,NaN,1,0.56,0,Unknown,0,3815,0,0.97,NaN,0.0,0,0,1,0,0.47
IMP_619,2024-01-29,BUY_96609,UK,Electronics,411.0,46069584,2684,ISO9001,1,0.05,0,Unknown,1,6114,0,0.22,Email,0.0,0,0,1,0,0.61
IMP_620,2023-09-24,BUY_77876,France,Machinery,0.0,76889869,2107,ISO9001,0,0.14,0,0,0,7831,0,0.16,Email,0.0,0,1,0,0,-0.14
IMP_621,2024-07-09,BUY_36111,Netherlands,Medical Devices,3011.0,148944235,5997,NaN,0,0.51,0,1,1,18468,0,0.78,WhatsApp,0.36,1,1,0,1,-0.46
IMP_622,2024-08-08,BUY_16817,France,Pharmaceuticals,0.0,65736780,2830,NaN,1,0.89,0,0,0,5670,1,0.5,NaN,0.0,1,0,1,1,0.79
IMP_623,2023-04-11,BUY_11410,Netherlands,Chemicals,0.0,28317551,2799,NaN,1,0.3,0,0,0,10941,0,0.93,LinkedIn,0.0,1,1,0,1,0.81
IMP_624,2022-10-23,BUY_60283,Australia,Pharmaceuticals,1348.0,23479250,1231,NaN,0,0.42,1,1,1,14381,0,0.65,Call,0.0,1,0,0,1,-0.59
IMP_625,2024-07-03,BUY_70819,USA,IT Software,1919.0,96140612,425,GDPR,0,0.16,1,0,0,16945,0,0.3,LinkedIn,0.0,1,1,1,1,-0.71
IMP_626,2021-10-31,BUY_93929,Canada,Engineering,0.0,15316686,487,ISO14001,0,0.53,1,Unknown,1,1180,0,0.3,WhatsApp,0.0,0,1,0,1,-0.04
IMP_627,2022-05-04,BUY_73581,USA,Machinery,3901.0,195196119,2111,ISO9001,0,0.27,1,Unknown,1,4167,1,0.16,LinkedIn,0.0,0,1,0,1,0.26
IMP_628,2024-10-14,BUY_88819,France,IT Software,163.0,113672078,3312,GDPR,1,0.32,1,Unknown,0,12402,0,0.54,Call,0.0,0,1,0,0,-0.03
IMP_629,2024-07-20,BUY_60518,USA,Chemicals,1635.0,147845230,3194,REACH,0,0.13,1,0,0,14141,1,0.83,WhatsApp,0.5,1,1,1,0,0.6
IMP_630,2021-06-05,BUY_35702,Netherlands,Engineering,0.0,186404706,1800,NaN,0,0.55,1,1,1,3005,1,0.69,Call,0.8,1,1,1,1,-0.58
IMP_631,2023-07-23,BUY_84219,USA,Solar,4517.0,175439699,4013,IEC,0,0.79,1,1,0,19007,1,0.7,LinkedIn,0.0,0,1,1,0,-0.79
IMP_632,2021-04-24,BUY_99222,Japan,Textiles,0.0,115878157,3801,NaN,1,0.27,1,1,1,10453,1,0.59,Call,0.6,0,0,1,0,0.66
IMP_633,2023-05-01,BUY_30064,Japan,Engineering,0.0,13630646,6778,NaN,1,0.98,1,1,0,18922,1,0.64,WhatsApp,0.0,1,0,1,0,-0.73
IMP_634,2024-03-12,BUY_66481,UAE,Pharmaceuticals,7512.0,114876552,3007,EU-GMP,1,0.54,1,0,1,3924,1,0.23,LinkedIn,0.0,0,1,1,0,-0.7
IMP_635,2022-11-02,BUY_44710,Italy,Chemicals,0.0,6473454,3966,REACH,1,0.05,1,0,1,9764,1,0.18,Call,0.0,1,1,1,1,-0.32
IMP_636,2024-06-26,BUY_79518,UAE,Engineering,0.0,143306351,322,NaN,1,0.26,0,0,1,15371,1,0.76,NaN,0.0,1,1,0,0,0.23
IMP_637,2021-02-18,BUY_10744,UK,Solar,447.0,89779466,6045,TUV,0,0.2,1,0,0,14935,1,0.03,NaN,0.0,0,1,1,1,-0.55
IMP_638,2022-11-30,BUY_11305,Japan,Engineering,4778.0,97659682,5533,CE,0,0.61,0,1,0,7098,1,0.91,NaN,0.0,1,1,0,0,0.99
IMP_639,2023-05-15,BUY_10297,UK,Textiles,0.0,142534070,2077,NaN,0,0.46,0,1,1,13923,0,0.16,Call,0.1,0,0,0,1,-0.05
IMP_640,2022-12-12,BUY_64729,USA,Textiles,0.0,122939504,5016,NaN,0,0.93,1,0,1,2986,0,0.5,WhatsApp,0.0,0,1,1,1,0.0
IMP_641,2021-07-02,BUY_74462,USA,Chemicals,0.0,194801472,5796,RoHS,1,0.66,1,1,1,18793,1,0.47,NaN,0.0,1,0,0,1,0.69
IMP_642,2023-05-10,BUY_26435,USA,Machinery,1294.0,151226351,1950,ISO9001,1,0.71,0,1,0,17262,0,0.84,NaN,1.0,1,1,1,1,0.03
IMP_643,2021-09-04,BUY_41672,Singapore,Pharmaceuticals,0.0,199634823,3054,NaN,1,0.72,1,Unknown,0,13770,0,0.81,LinkedIn,0.37,0,0,1,1,0.67
IMP_644,2023-11-05,BUY_90877,Italy,Electronics,807.0,88146521,742,NaN,1,0.58,0,0,0,4450,1,0.79,Call,0.0,0,1,1,1,-0.03
IMP_645,2022-10-27,BUY_95515,UK,Textiles,1729.0,144406159,5961,ISO9001,1,0.32,1,Unknown,0,2761,0,0.04,Email,0.0,1,1,1,0,-0.78
IMP_646,2023-06-04,BUY_87997,Netherlands,IT Software,3304.0,36814851,1007,NaN,0,0.89,0,1,1,11735,1,0.57,Call,0.0,0,0,1,1,0.36
IMP_647,2023-05-05,BUY_55163,Netherlands,Electronics,0.0,134356730,178,ISO9001,0,0.02,1,1,0,16441,0,0.07,LinkedIn,0.87,0,0,1,1,0.21
IMP_648,2022-11-27,BUY_33683,Japan,Engineering,0.0,191086392,4117,NaN,1,0.31,1,0,0,18154,0,0.95,Email,0.0,1,0,1,1,0.67
IMP_649,2024-01-03,BUY_77685,USA,Medical Devices,1298.0,92897058,1180,ISO9001,0,0.57,0,0,1,4560,1,0.92,Call,0.0,0,1,1,1,0.19
IMP_650,2022-11-15,BUY_48794,Japan,Machinery,4520.0,85061409,4485,NaN,1,0.61,0,1,1,5866,1,0.7,Call,0.0,1,0,0,0,-0.04
IMP_651,2024-10-21,BUY_56493,UAE,Textiles,5076.0,17206586,3415,ISO9001,1,0.5,0,0,0,6645,1,0.76,LinkedIn,0.81,1,1,0,0,-0.02
IMP_652,2022-01-12,BUY_34366,Italy,Electronics,1937.0,35741098,1835,NaN,1,0.1,0,1,1,16796,0,0.09,LinkedIn,0.92,1,0,0,1,0.93
IMP_653,2022-06-04,NaN,Italy,Chemicals,0.0,198962006,6756,REACH,0,0.48,1,0,1,19047,1,0.54,WhatsApp,0.0,0,1,0,0,1.0
IMP_654,2022-11-30,NaN,UAE,Medical Devices,7464.0,132296752,3366,NaN,1,0.69,0,Unknown,0,112,1,0.39,LinkedIn,0.0,1,0,1,0,0.51
IMP_655,2024-11-19,BUY_73500,Germany,Auto Parts,6286.0,7666421,4787,NaN,0,0.62,1,1,0,19748,1,0.66,Email,0.0,1,0,0,0,-0.19
IMP_656,2021-03-09,BUY_16668,Netherlands,Solar,0.0,50755857,4005,UL,0,0.31,0,1,0,6188,1,0.58,Call,0.0,0,1,0,1,0.81
IMP_657,2024-07-04,NaN,UAE,Solar,0.0,43864519,1692,NaN,1,0.81,1,0,0,10794,1,0.6,WhatsApp,0.53,0,0,1,0,-0.51
IMP_658,2024-07-27,BUY_66235,Netherlands,Pharmaceuticals,0.0,153096696,3504,FDA,0,0.8,0,1,0,9079,0,0.63,WhatsApp,0.0,0,1,1,0,-0.48
IMP_659,2022-07-24,BUY_93588,USA,Engineering,0.0,155593812,761,NaN,1,0.71,0,1,1,3547,0,0.14,Email,0.0,1,0,1,1,0.96
IMP_660,2021-08-04,BUY_22784,Australia,Engineering,0.0,158966112,5255,CE,0,0.6,0,Unknown,0,18386,1,0.2,Email,0.0,0,1,1,0,-0.47
IMP_661,2021-08-09,BUY_32057,France,Chemicals,0.0,28096978,5705,REACH,1,0.28,0,1,0,18721,0,0.14,Email,0.21,1,1,1,0,-0.32
IMP_662,2022-10-22,BUY_45267,USA,Auto Parts,0.0,85543139,600,NaN,0,0.82,0,1,1,15690,1,0.79,WhatsApp,0.0,1,0,1,0,-0.2
IMP_663,2024-07-25,BUY_93127,UK,Pharmaceuticals,0.0,99329916,1914,WHO-GMP,0,0.37,0,1,0,17669,1,0.24,NaN,0.11,1,1,1,0,0.42
IMP_664,2024-03-18,BUY_38808,Australia,Engineering,0.0,45484254,1454,NaN,0,0.64,1,1,1,8279,1,0.65,Call,0.0,1,1,0,1,-0.08
IMP_665,2024-09-05,NaN,Canada,Engineering,6077.0,91250570,184,NaN,0,0.21,1,1,0,12516,0,0.5,Email,0.0,0,1,0,1,0.84
IMP_666,2024-11-26,BUY_22618,Australia,Engineering,0.0,46754086,3890,NaN,0,1.0,0,1,0,4373,1,0.45,LinkedIn,0.0,1,1,0,1,-0.14
IMP_667,2023-06-03,NaN,Singapore,Engineering,0.0,31133482,3677,NaN,0,0.9,1,0,0,3413,0,0.22,LinkedIn,0.51,0,0,0,1,0.92
IMP_668,2022-03-05,BUY_27283,Canada,Pharmaceuticals,0.0,108161205,2928,EU-GMP,0,0.08,0,0,0,17440,1,0.65,Call,0.93,1,1,1,1,0.82
IMP_669,2022-11-25,BUY_52175,Australia,Medical Devices,0.0,155271690,4808,NaN,0,0.47,0,Unknown,0,15340,1,0.68,NaN,0.0,0,1,0,0,-0.82
IMP_670,2024-03-18,BUY_75560,Singapore,Machinery,6286.0,94185661,2576,ISO9001,1,0.39,1,Unknown,0,17471,1,0.82,WhatsApp,0.0,1,1,1,0,0.69
IMP_671,2021-07-06,BUY_58685,Singapore,Auto Parts,0.0,36746952,2428,NaN,1,0.25,1,1,1,14917,0,0.78,NaN,0.0,1,0,0,1,-0.75
IMP_672,2022-01-15,BUY_64613,France,IT Software,3734.0,105519936,108,ISO27001,1,0.2,0,1,0,12533,0,0.2,WhatsApp,0.61,1,1,1,1,0.63
IMP_673,2024-01-06,BUY_83243,Australia,Chemicals,0.0,102937613,3637,NaN,1,0.35,1,1,0,3523,0,0.96,Email,0.0,0,1,1,0,-0.8
IMP_674,2021-03-27,BUY_68809,USA,Textiles,0.0,187385596,3036,NaN,0,0.29,1,1,0,924,0,0.78,Call,0.91,1,1,0,0,0.16
IMP_675,2022-06-04,BUY_44562,Italy,Engineering,0.0,45468193,1528,ISO14001,0,0.48,0,1,0,8902,0,0.22,NaN,0.0,0,1,0,0,0.24
IMP_676,2024-03-15,BUY_50898,France,Chemicals,5246.0,171110256,6034,REACH,1,0.43,1,0,1,19703,1,0.61,Call,0.0,0,0,0,1,-0.68
IMP_677,2022-09-06,BUY_17950,UK,Solar,5965.0,189099122,4796,TUV,1,0.35,1,1,0,13212,1,0.11,NaN,0.92,1,0,1,0,-0.42
IMP_678,2024-07-01,BUY_15814,Germany,Medical Devices,0.0,35068178,1308,NaN,0,0.88,0,1,1,7332,1,0.34,NaN,0.49,0,0,0,0,-1.0
IMP_679,2021-11-06,BUY_45506,UAE,Solar,7845.0,48985956,1600,IEC,0,1.0,1,1,1,18760,1,0.04,NaN,0.31,0,1,0,1,0.49
IMP_680,2022-06-16,BUY_71457,Australia,Auto Parts,0.0,81643797,429,NaN,0,0.53,1,0,1,7517,1,0.74,NaN,0.0,0,1,0,1,0.39
IMP_681,2021-07-05,BUY_47380,Singapore,Chemicals,790.0,167706793,1380,ISO14001,1,0.75,1,1,0,16192,0,0.84,LinkedIn,0.82,1,0,1,1,-0.82
IMP_682,2021-02-10,BUY_28144,Canada,Chemicals,3788.0,188663656,3910,ISO14001,1,0.56,0,Unknown,1,4049,1,0.98,Call,0.0,1,0,1,1,-0.08
IMP_683,2022-08-09,NaN,Canada,Machinery,4481.0,4270637,2935,NaN,0,0.59,1,Unknown,0,16759,0,0.01,LinkedIn,0.0,0,0,1,0,0.64
IMP_684,2022-09-07,BUY_41729,Japan,Medical Devices,0.0,196870871,1207,ISO9001,0,0.68,0,Unknown,0,8306,0,0.44,WhatsApp,0.0,1,0,1,0,0.4
IMP_685,2025-01-24,BUY_70156,UK,Electronics,5701.0,77873528,4736,NaN,0,0.34,0,Unknown,0,8572,0,0.63,NaN,0.0,1,1,1,0,-0.1
IMP_686,2024-07-02,NaN,UK,Auto Parts,6600.0,149777646,3812,ISO9001,0,0.6,0,1,1,7552,1,0.5,WhatsApp,0.0,1,1,1,1,0.16
IMP_687,2021-07-09,BUY_61823,Germany,Engineering,0.0,89029647,3342,NaN,1,0.55,0,Unknown,0,6113,0,0.75,NaN,0.55,0,1,0,1,-0.63
IMP_688,2023-02-24,BUY_91255,UAE,Engineering,7347.0,44686320,2535,CE,0,0.4,0,Unknown,1,18929,1,0.16,Email,0.0,0,1,0,0,-0.26
IMP_689,2023-06-02,BUY_10501,Singapore,Electronics,0.0,5003350,6447,ISO9001,1,0.71,1,1,1,8350,1,0.84,Email,0.0,1,1,1,0,-0.21
IMP_690,2023-12-07,BUY_79597,France,Chemicals,0.0,10726869,6412,NaN,0,0.23,0,0,1,2583,0,0.21,Call,0.29,0,0,0,0,-0.14
IMP_691,2021-01-12,BUY_95866,Germany,Electronics,0.0,125830086,6251,ISO9001,0,0.2,1,1,0,19040,1,0.42,LinkedIn,0.48,1,0,0,0,-0.33
IMP_692,2022-10-03,BUY_42564,UAE,Pharmaceuticals,2472.0,39592100,2269,WHO-GMP,1,0.05,1,0,0,8105,1,0.77,Call,0.07,1,0,1,0,0.15
IMP_693,2022-10-20,BUY_52185,Germany,Electronics,6045.0,33634244,4283,ISO9001,1,0.03,1,Unknown,1,19453,1,0.15,Email,0.83,1,1,0,1,-0.61
IMP_694,2023-04-18,BUY_82246,Netherlands,Auto Parts,0.0,4643389,652,ISO9001,0,0.61,1,1,0,12654,1,0.96,Email,0.0,0,1,0,0,-0.07
IMP_695,2021-05-18,BUY_53440,USA,Chemicals,4169.0,98857056,5888,NaN,1,0.41,0,1,1,14810,0,0.49,Call,0.49,1,1,1,1,0.56
IMP_696,2022-09-10,BUY_91083,Japan,Machinery,0.0,85328238,1831,ISO9001,1,0.5,1,0,0,18393,1,0.99,LinkedIn,0.0,1,1,0,1,-0.97
IMP_697,2023-05-10,BUY_39770,Singapore,Engineering,0.0,36119206,4948,ISO9001,1,0.34,1,0,1,11830,0,0.31,Email,0.0,0,0,0,0,0.57
IMP_698,2024-03-09,BUY_77527,Australia,Solar,4934.0,108473211,713,UL,1,0.79,1,0,0,18003,0,0.18,LinkedIn,0.0,1,0,0,0,1.0
IMP_699,2024-01-17,BUY_30663,France,Engineering,0.0,10559074,4082,CE,0,0.31,0,1,0,17943,0,0.47,LinkedIn,0.0,1,0,1,1,0.46
IMP_700,2021-11-23,BUY_65695,Italy,Pharmaceuticals,0.0,169909643,2978,WHO-GMP,0,0.32,0,0,1,8176,0,0.17,Call,0.33,0,0,1,1,-0.72
IMP_701,2021-05-07,BUY_53889,Japan,Machinery,2686.0,95692078,4566,ISO9001,0,0.63,1,0,0,4700,1,0.22,NaN,0.23,1,1,1,0,0.9
IMP_702,2021-12-05,BUY_18179,Netherlands,Electronics,5671.0,62977888,1837,NaN,1,0.03,1,Unknown,1,11038,1,0.51,WhatsApp,0.0,1,0,0,0,-0.15
IMP_703,2022-02-07,BUY_40803,France,Engineering,4626.0,32212122,1646,CE,0,0.53,0,1,0,1550,0,0.36,Email,0.0,0,0,0,0,-0.28
IMP_704,2024-09-03,NaN,Australia,IT Software,7964.0,43867094,5512,NaN,1,0.62,1,0,0,12345,1,0.7,NaN,0.91,0,1,1,1,0.87
IMP_705,2022-06-17,BUY_31393,Germany,Auto Parts,2912.0,42527347,4026,ISO9001,0,0.94,1,0,1,5786,1,0.28,Email,0.0,1,0,1,1,-0.89
IMP_706,2023-04-28,BUY_29216,USA,Machinery,2976.0,165103526,6790,ISO9001,1,0.74,1,0,1,19026,1,0.83,NaN,0.0,1,1,1,1,-0.34
IMP_707,2021-02-05,BUY_45380,Japan,Electronics,74.0,163738793,1871,ISO9001,1,0.15,1,Unknown,0,7072,0,0.84,WhatsApp,0.0,0,0,1,1,0.83
IMP_708,2023-06-19,BUY_23519,France,Solar,2774.0,5079029,364,IEC,1,0.87,1,Unknown,1,12280,0,0.17,NaN,0.0,1,0,1,0,-0.45
IMP_709,2024-02-23,BUY_96780,Canada,Electronics,6404.0,142426622,5610,ISO9001,1,0.78,0,Unknown,0,4748,0,0.04,Email,0.68,1,0,1,0,0.28
IMP_710,2022-02-13,BUY_23476,Singapore,Solar,0.0,30418265,3598,TUV,0,0.7,0,0,0,7573,0,0.05,WhatsApp,0.0,1,1,0,0,0.4
IMP_711,2021-02-05,BUY_95426,France,Auto Parts,0.0,196883382,4812,NaN,0,0.16,1,0,0,2713,0,0.24,WhatsApp,0.68,0,0,1,1,0.87
IMP_712,2025-01-28,BUY_50432,Australia,Solar,0.0,194369804,556,TUV,1,0.04,0,1,0,2872,1,0.4,LinkedIn,0.0,1,0,0,1,0.77
IMP_713,2021-06-06,BUY_75083,France,Engineering,0.0,82130191,470,NaN,1,0.61,0,0,1,16071,1,1.0,WhatsApp,0.99,1,0,0,1,-0.62
IMP_714,2023-12-11,BUY_15353,USA,Solar,5199.0,100591296,6680,UL,0,0.7,0,Unknown,0,17240,0,0.02,LinkedIn,0.0,0,1,1,1,-0.23
IMP_715,2021-05-05,BUY_93091,Italy,Pharmaceuticals,625.0,197667398,3435,WHO-GMP,1,0.4,0,1,1,9180,0,0.85,WhatsApp,0.81,0,0,0,1,-0.58
IMP_716,2024-06-17,BUY_30882,Japan,Textiles,3202.0,40983027,2424,ISO9001,0,0.86,1,1,0,6342,0,0.43,WhatsApp,0.0,1,0,1,0,0.26
IMP_717,2022-11-03,BUY_93836,UK,IT Software,0.0,173823693,1872,ISO27001,1,0.46,0,Unknown,0,2799,0,0.67,NaN,0.93,1,0,0,0,0.31
IMP_718,2021-05-21,BUY_94802,Germany,Pharmaceuticals,0.0,19720439,5984,NaN,1,0.67,1,1,1,18133,1,0.87,WhatsApp,0.0,1,0,0,1,-0.77
IMP_719,2024-04-09,BUY_46286,USA,Solar,0.0,77025637,4793,NaN,1,0.75,1,1,1,14650,1,0.26,LinkedIn,0.0,1,1,1,0,-0.53
IMP_720,2022-05-17,BUY_34935,UK,Medical Devices,0.0,125567302,2865,ISO9001,1,0.79,1,Unknown,0,7338,0,0.35,Call,0.0,0,0,0,1,0.62
IMP_721,2021-09-30,BUY_10393,Canada,Textiles,6014.0,30249990,1588,ISO9001,0,0.58,1,1,1,17306,1,0.85,LinkedIn,0.0,0,1,0,1,-0.35
IMP_722,2021-03-05,BUY_73095,UAE,Engineering,3500.0,14473918,1028,ISO9001,0,0.03,1,1,1,10262,1,0.34,Call,0.69,1,1,1,0,0.94
IMP_723,2024-04-21,BUY_55164,Netherlands,Engineering,0.0,151020125,2222,ISO14001,1,0.12,1,0,0,1397,1,0.61,LinkedIn,0.0,1,1,0,1,0.44
IMP_724,2022-09-07,BUY_77613,Netherlands,Chemicals,5621.0,47314190,2703,RoHS,1,0.26,0,0,1,7840,1,0.27,NaN,0.88,0,0,0,0,-0.72
IMP_725,2021-11-23,BUY_50926,Canada,Textiles,323.0,142244163,3785,NaN,1,0.97,0,0,1,10577,0,0.09,WhatsApp,0.0,0,0,0,1,0.99
IMP_726,2024-01-07,BUY_74270,UAE,Pharmaceuticals,0.0,38454873,469,FDA,1,0.01,0,Unknown,0,2946,0,0.19,NaN,0.0,1,1,1,0,-0.9
IMP_727,2024-07-17,BUY_19758,Canada,Pharmaceuticals,0.0,148018881,1952,FDA,0,0.15,0,0,1,19645,0,0.17,LinkedIn,0.0,1,1,1,1,-0.45
IMP_728,2021-10-22,BUY_98649,Netherlands,Solar,6114.0,170941567,1761,IEC,1,0.44,1,Unknown,0,3241,0,0.54,WhatsApp,0.44,1,1,1,1,0.37
IMP_729,2021-02-07,BUY_72650,Singapore,IT Software,5890.0,144940213,5085,NaN,1,0.4,1,Unknown,0,18250,0,0.68,Call,0.82,0,0,1,0,0.83
IMP_730,2022-09-03,BUY_17387,Italy,Textiles,0.0,148821983,6936,ISO9001,1,0.02,1,0,0,18263,1,0.07,NaN,0.0,1,1,0,1,-0.86
IMP_731,2021-07-24,BUY_17956,Singapore,Solar,0.0,151314856,2358,TUV,0,0.52,1,Unknown,1,4286,0,0.69,Email,0.87,1,0,1,0,-0.82
IMP_732,2023-10-18,BUY_29315,Canada,Medical Devices,2918.0,149275905,6122,ISO9001,0,0.49,1,1,1,4724,1,0.05,LinkedIn,0.0,1,0,1,1,0.07
IMP_733,2025-01-16,BUY_15949,Singapore,Auto Parts,395.0,159676374,3371,ISO9001,0,0.87,0,0,0,17853,1,0.97,Call,0.12,1,0,0,1,0.63
IMP_734,2023-07-27,BUY_10332,UAE,Pharmaceuticals,0.0,87374395,6580,NaN,0,0.67,1,0,1,10379,1,0.54,Email,0.0,0,1,1,1,-0.66
IMP_735,2021-10-16,BUY_43580,Germany,Textiles,4719.0,128244345,2541,ISO9001,1,0.43,1,Unknown,0,7274,1,0.57,LinkedIn,0.0,1,1,0,1,0.99
IMP_736,2024-06-10,BUY_68401,Italy,Pharmaceuticals,832.0,34722642,2433,WHO-GMP,1,0.93,1,Unknown,0,17769,0,0.89,NaN,0.0,1,0,1,1,-0.14
IMP_737,2021-08-28,BUY_77069,Netherlands,Auto Parts,5803.0,10756847,4117,ISO9001,1,0.12,0,0,0,917,1,0.29,NaN,0.81,1,0,1,1,-0.25
IMP_738,2022-04-21,NaN,USA,Medical Devices,6984.0,33396636,1513,ISO9001,0,0.51,0,0,0,19614,0,0.73,WhatsApp,0.62,0,1,1,1,0.01
