NEWS_ID,Date,Region,Event_Type,Impact_Level,Affected_Industry,Tariff_Change,StockMarket_Shock,War_Flag,Natural_Calamity_Flag,Currency_Shift
NEWS_2220,2021-11-18,Middle East,Natural Calamity,Low,Machinery,-0.69,-0.48,1,1,-0.06
NEWS_2221,2022-11-15,Asia,War Alert,Low,Solar,-0.14,-0.33,1,0,0.54
NEWS_2222,2023-03-28,Middle East,Stock Crash,Low,Chemicals,-0.04,-0.65,1,0,-0.36
NEWS_2223,2021-08-22,North America,Natural Calamity,Medium,Chemicals,0.41,-0.47,0,1,-0.47
NEWS_2224,2022-06-15,Global,War Alert,High,IT Software,-0.08,-0.84,0,0,-0.48
NEWS_2225,2024-05-02,Global,War Alert,Low,IT Software,0.3,-0.81,0,1,0.68
NEWS_2226,2021-12-06,Europe,Tariff Update,Low,Textiles,0.53,-0.32,1,1,-0.01
NEWS_2227,2022-07-13,Middle East,Stock Crash,Medium,Pharmaceuticals,-0.19,0.08,1,1,-0.63
NEWS_2228,2023-07-06,Global,Trade Agreement,Medium,Auto Parts,0.95,0.16,1,0,0.73
NEWS_2229,2022-08-11,Global,Trade Agreement,High,IT Software,-0.69,-0.02,0,1,0.89
NEWS_2230,2021-12-02,Global,Supply Chain Shock,Medium,Engineering,0.16,-0.29,1,0,-0.78
NEWS_2231,2022-06-05,Europe,Natural Calamity,High,Pharmaceuticals,-0.28,0.71,0,0,0.14
NEWS_2232,2022-11-10,Global,War Alert,High,Solar,0.0,0.53,0,1,-0.4
NEWS_2233,2021-02-19,Middle East,Tariff Update,High,Machinery,0.16,-0.32,0,1,0.34
NEWS_2234,2023-07-04,Europe,War Alert,High,Engineering,0.69,0.66,1,1,0.75
NEWS_2235,2024-03-01,Middle East,Trade Agreement,Low,Textiles,0.03,-0.38,0,0,-0.32
NEWS_2236,2022-04-02,North America,Stock Crash,Low,Electronics,-0.73,-0.65,1,0,-0.75
NEWS_2237,2024-04-14,North America,Stock Crash,High,Machinery,0.62,0.35,1,0,-0.17
NEWS_2238,2021-11-20,North America,Supply Chain Shock,Low,Machinery,-0.26,0.5,1,0,-0.79
NEWS_2239,2023-08-07,Europe,Tariff Update,High,IT Software,0.77,0.02,0,1,-0.98
NEWS_2240,2021-10-30,Global,Tariff Update,Low,IT Software,-0.66,-0.7,1,0,-0.56
NEWS_2241,2025-01-05,Middle East,Stock Crash,High,Textiles,-0.35,0.43,0,0,-0.16
NEWS_2242,2025-02-04,North America,Supply Chain Shock,Medium,Chemicals,-0.88,-0.49,1,0,0.54
NEWS_2243,2022-03-04,North America,Tariff Update,Low,Machinery,-0.63,-0.05,0,1,0.43
NEWS_2244,2021-11-14,Global,Supply Chain Shock,Low,Auto Parts,-0.08,-0.61,1,0,-0.74
NEWS_2245,2023-06-24,North America,Natural Calamity,Low,Machinery,-0.7,0.58,0,0,-0.45
NEWS_2246,2021-05-22,Asia,Supply Chain Shock,Low,IT Software,0.87,-0.18,1,0,-0.59
NEWS_2247,2021-07-24,North America,Stock Crash,High,IT Software,0.33,-0.71,0,0,-0.98
NEWS_2248,2024-12-26,Europe,Supply Chain Shock,High,Machinery,-0.56,0.82,1,1,0.01
NEWS_2249,2021-04-13,Global,Supply Chain Shock,Medium,Machinery,-0.63,-0.93,0,0,0.88
NEWS_2250,2023-01-24,North America,War Alert,Medium,Auto Parts,0.67,0.07,0,1,-0.84
NEWS_2251,2024-08-12,Asia,War Alert,High,Solar,0.39,0.3,0,1,-0.74
NEWS_2252,2023-07-16,Asia,Supply Chain Shock,High,Chemicals,-0.52,-0.12,0,0,0.7
NEWS_2253,2021-02-08,Europe,Trade Agreement,Medium,Electronics,-0.92,-0.6,0,0,0.1
NEWS_2254,2022-06-02,Asia,Supply Chain Shock,Low,Solar,0.26,0.78,0,1,-0.3
NEWS_2255,2022-07-23,North America,Tariff Update,High,Pharmaceuticals,-0.54,0.63,1,1,-0.1
NEWS_2256,2024-04-14,Europe,Tariff Update,High,Auto Parts,0.29,0.7,1,1,0.68
NEWS_2257,2023-11-23,Europe,Trade Agreement,High,Machinery,-0.58,0.46,0,0,0.14
NEWS_2258,2022-10-15,Asia,War Alert,High,Electronics,0.17,0.77,1,1,0.13
NEWS_2259,2023-12-28,Asia,War Alert,Low,Chemicals,-0.63,0.52,0,1,0.27
NEWS_2260,2024-09-12,Global,Supply Chain Shock,Low,IT Software,0.46,-0.06,0,1,-0.98
NEWS_2261,2024-09-05,Global,Tariff Update,Medium,IT Software,-0.43,0.66,0,0,0.42
NEWS_2262,2022-09-03,Asia,Tariff Update,High,Textiles,0.43,0.67,1,0,0.75
NEWS_2263,2024-05-06,Middle East,Tariff Update,High,Textiles,-0.67,0.94,1,1,-0.54
NEWS_2264,2022-12-05,North America,Tariff Update,Low,IT Software,-0.52,-0.85,0,0,0.22
NEWS_2265,2022-01-23,Asia,Stock Crash,High,IT Software,-0.21,0.49,1,0,0.27
NEWS_2266,2021-03-23,Europe,Stock Crash,Low,Auto Parts,-0.23,-0.12,1,0,-0.93
NEWS_2267,2024-05-09,Asia,Supply Chain Shock,Low,Electronics,0.94,-0.47,0,0,0.55
NEWS_2268,2024-01-27,Europe,Supply Chain Shock,High,Solar,-0.52,-0.69,0,0,-0.82
NEWS_2269,2023-06-20,North America,Trade Agreement,Medium,Medical Devices,-0.98,-0.3,1,1,0.28
NEWS_2270,2023-08-14,North America,Tariff Update,High,Engineering,0.43,0.52,0,0,0.22
NEWS_2271,2024-08-12,Middle East,Stock Crash,Low,Engineering,-0.12,-0.92,1,1,0.33
NEWS_2272,2023-06-16,Asia,Trade Agreement,High,Electronics,-0.17,-0.51,1,0,-0.03
NEWS_2273,2022-06-12,Global,Supply Chain Shock,High,Pharmaceuticals,-0.76,0.3,0,0,0.09
NEWS_2274,2022-11-03,Middle East,Natural Calamity,High,Engineering,0.81,0.66,0,1,-0.61
NEWS_2275,2021-11-05,Asia,Trade Agreement,Medium,Engineering,0.38,0.31,0,1,0.22
NEWS_2276,2022-09-03,North America,Trade Agreement,Medium,Electronics,0.73,0.98,0,0,0.96
NEWS_2277,2022-10-21,Middle East,Natural Calamity,Medium,Textiles,0.16,-0.27,0,0,-0.72
NEWS_2278,2022-09-03,Europe,Natural Calamity,Low,Medical Devices,0.17,0.8,1,1,1.0
NEWS_2279,2024-10-11,North America,Stock Crash,Low,Engineering,0.96,0.6,0,0,-0.28
NEWS_2280,2023-09-02,Middle East,War Alert,Low,Chemicals,0.97,0.17,0,1,0.47
NEWS_2281,2024-12-03,Middle East,War Alert,Medium,Machinery,-0.27,0.19,1,1,0.43
NEWS_2282,2024-12-23,Europe,Natural Calamity,High,Engineering,0.76,0.12,0,0,0.9
NEWS_2283,2024-09-25,Global,War Alert,Medium,Electronics,0.7,0.48,1,0,-0.7
NEWS_2284,2022-01-19,Middle East,Trade Agreement,Low,Machinery,-0.5,-0.09,1,1,-0.29
NEWS_2285,2025-02-06,Europe,Stock Crash,Medium,Auto Parts,-0.49,0.17,1,0,-0.43
NEWS_2286,2023-01-05,North America,War Alert,Medium,Machinery,-0.41,-0.19,0,1,0.62
NEWS_2287,2023-06-13,Europe,Trade Agreement,Low,Chemicals,-0.96,0.12,1,1,-0.96
NEWS_2288,2021-03-28,North America,Natural Calamity,High,Pharmaceuticals,0.12,-0.57,1,0,0.71
NEWS_2289,2023-03-29,Global,Supply Chain Shock,High,Auto Parts,0.16,0.47,0,1,-0.24
NEWS_2290,2023-10-06,Europe,Natural Calamity,Low,Engineering,0.74,-0.28,0,1,0.98
NEWS_2291,2022-09-08,North America,Trade Agreement,High,Auto Parts,0.08,0.94,0,0,0.6
NEWS_2292,2021-09-24,Middle East,Tariff Update,Low,Engineering,-0.57,-0.1,0,0,0.42
NEWS_2293,2021-03-06,Europe,Natural Calamity,Low,Engineering,0.29,-0.36,0,1,-0.65
NEWS_2294,2023-06-03,Global,Stock Crash,High,Engineering,-0.71,-0.16,1,0,0.08
NEWS_2295,2023-11-15,Asia,Tariff Update,High,Chemicals,0.92,0.59,0,0,0.75
NEWS_2296,2023-10-27,Asia,Trade Agreement,Low,Pharmaceuticals,0.48,0.08,1,0,0.04
NEWS_2297,2022-08-21,Middle East,Tariff Update,Low,Solar,0.23,-0.54,1,0,0.19
NEWS_2298,2023-01-13,Middle East,Tariff Update,Low,Solar,0.18,0.27,1,0,0.53
NEWS_2299,2024-09-29,Europe,Tariff Update,Medium,Solar,-0.66,-0.55,1,1,-0.97
NEWS_2300,2024-04-26,Global,War Alert,High,Medical Devices,0.84,-0.76,1,1,-0.86
NEWS_2301,2021-01-28,North America,Natural Calamity,Low,Engineering,0.78,-0.25,0,0,-0.33
NEWS_2302,2024-06-30,Global,Supply Chain Shock,High,Textiles,0.84,0.78,1,1,0.8
NEWS_2303,2024-07-20,Global,Natural Calamity,High,Textiles,-0.75,0.17,0,0,0.55
NEWS_2304,2024-02-09,Global,Natural Calamity,High,IT Software,-0.97,-0.29,0,1,-0.42
NEWS_2305,2023-06-19,Europe,Natural Calamity,Low,Auto Parts,-0.51,0.71,1,0,-0.13
NEWS_2306,2024-01-06,Middle East,Stock Crash,Medium,Chemicals,-0.65,-0.74,1,0,-0.39
NEWS_2307,2022-05-15,Global,War Alert,Low,Textiles,0.75,-0.07,1,1,0.4
NEWS_2308,2023-01-27,Asia,Trade Agreement,High,Textiles,0.31,-0.57,1,0,0.44
NEWS_2309,2021-08-16,Europe,Stock Crash,High,Pharmaceuticals,-0.45,0.76,0,0,-0.24
NEWS_2310,2025-01-12,Europe,Supply Chain Shock,Low,IT Software,-0.77,-0.45,0,0,0.18
NEWS_2311,2022-08-28,Middle East,War Alert,Low,Solar,0.44,0.73,1,1,-0.79
NEWS_2312,2021-05-29,Global,Stock Crash,Medium,Auto Parts,0.22,0.99,1,1,-0.54
NEWS_2313,2022-08-12,Global,Tariff Update,High,Chemicals,0.34,0.46,1,1,0.26
NEWS_2314,2021-10-13,Europe,Tariff Update,Medium,Chemicals,-0.19,-0.48,0,1,-0.83
NEWS_2315,2024-05-11,Middle East,War Alert,High,Chemicals,-0.42,-0.96,1,0,-0.05
NEWS_2316,2024-05-11,Middle East,War Alert,Medium,Machinery,-0.2,0.68,0,0,0.4
NEWS_2317,2024-02-21,Middle East,Supply Chain Shock,Low,Pharmaceuticals,-0.3,-0.35,0,1,-0.72
NEWS_2318,2023-06-21,Europe,Tariff Update,Medium,IT Software,-0.31,-0.95,0,0,0.71
NEWS_2319,2024-06-07,Asia,Stock Crash,Low,Engineering,0.76,-0.82,0,0,0.75
NEWS_2320,2023-05-05,Middle East,War Alert,Medium,Medical Devices,0.59,-0.92,1,0,-0.8
NEWS_2321,2022-01-11,Europe,Natural Calamity,Medium,Chemicals,-0.32,-0.86,1,0,0.84
NEWS_2322,2022-01-25,Middle East,Stock Crash,High,Pharmaceuticals,-0.96,0.99,0,0,0.6
NEWS_2323,2022-05-10,Europe,Stock Crash,Medium,IT Software,-0.99,-0.29,1,0,0.64
NEWS_2324,2021-12-06,Middle East,War Alert,High,Engineering,0.31,-0.95,1,0,0.88
NEWS_2325,2021-08-07,Global,War Alert,Medium,Solar,-0.46,0.08,1,1,0.94
NEWS_2326,2023-04-18,North America,Natural Calamity,Medium,Pharmaceuticals,0.96,0.13,0,0,0.16
NEWS_2327,2024-11-13,Middle East,Trade Agreement,Low,Textiles,0.3,-0.63,1,0,0.14
NEWS_2328,2023-08-14,Middle East,Trade Agreement,Medium,Textiles,0.36,-0.86,1,1,-0.67
NEWS_2329,2022-03-18,Global,Tariff Update,High,Chemicals,0.78,0.11,0,1,-0.94
NEWS_2330,2021-03-01,North America,Stock Crash,Medium,Chemicals,0.51,0.65,1,0,0.5
NEWS_2331,2024-08-04,Global,Stock Crash,High,Medical Devices,0.05,-0.95,0,1,0.84
NEWS_2332,2023-01-03,Middle East,Natural Calamity,Medium,Medical Devices,0.51,-0.28,0,1,0.37
NEWS_2333,2024-12-28,North America,Stock Crash,High,Solar,0.35,-0.17,1,1,-0.22
NEWS_2334,2023-09-27,North America,Tariff Update,High,Medical Devices,-0.31,-0.05,1,0,0.53
NEWS_2335,2022-12-07,North America,Natural Calamity,High,Chemicals,-0.66,0.05,0,0,-0.88
NEWS_2336,2022-09-28,Middle East,Tariff Update,High,Pharmaceuticals,0.87,0.24,1,0,0.6
NEWS_2337,2022-06-17,North America,Supply Chain Shock,Medium,Engineering,-0.79,0.74,1,0,0.62
NEWS_2338,2023-06-30,Asia,Stock Crash,Low,Electronics,-0.46,-0.44,0,0,0.12
NEWS_2339,2021-05-29,Asia,Natural Calamity,Low,Engineering,0.12,-0.07,1,1,0.97
NEWS_2340,2021-02-01,Global,Supply Chain Shock,Low,Engineering,-0.63,-0.04,0,1,-0.41
NEWS_2341,2021-04-08,Europe,War Alert,Medium,Chemicals,0.75,-0.68,0,1,-0.08
NEWS_2342,2022-09-05,Europe,War Alert,High,Solar,-0.64,-0.96,0,0,-0.97
NEWS_2343,2022-03-13,Global,War Alert,Medium,Auto Parts,0.42,0.96,0,0,-0.01
NEWS_2344,2022-05-19,Global,Supply Chain Shock,Medium,Electronics,0.0,0.56,1,0,-0.75
NEWS_2345,2021-06-17,Europe,Trade Agreement,High,Auto Parts,-0.15,-0.44,1,1,-0.19
NEWS_2346,2021-02-26,Asia,Supply Chain Shock,Medium,Chemicals,-0.83,0.84,1,1,-0.91
NEWS_2347,2022-12-16,Middle East,Stock Crash,High,Pharmaceuticals,-0.91,0.63,1,0,0.25
NEWS_2348,2022-03-15,Middle East,Supply Chain Shock,Medium,Solar,-0.78,0.31,0,1,-0.68
NEWS_2349,2022-03-20,Global,Supply Chain Shock,High,Pharmaceuticals,-0.86,0.36,1,0,-0.99
NEWS_2350,2021-06-21,North America,Supply Chain Shock,High,Textiles,0.38,-0.56,1,0,-0.56
NEWS_2351,2022-12-30,Middle East,War Alert,High,Chemicals,-0.34,0.64,0,1,0.09
NEWS_2352,2023-05-24,Middle East,Supply Chain Shock,Medium,Chemicals,-0.51,0.47,1,0,-0.21
NEWS_2353,2024-08-05,Asia,Trade Agreement,Low,Machinery,-0.96,-0.38,0,0,-0.42
NEWS_2354,2021-06-29,Europe,Trade Agreement,Medium,Machinery,0.31,0.3,0,1,0.19
NEWS_2355,2021-11-01,Global,War Alert,Medium,Machinery,0.48,-0.21,1,0,0.3
NEWS_2356,2022-12-05,Asia,Natural Calamity,Low,Chemicals,-0.13,-0.47,1,1,0.41
NEWS_2357,2023-07-14,Asia,Tariff Update,Medium,Engineering,-0.06,-0.11,0,1,0.33
NEWS_2358,2024-03-10,North America,Tariff Update,Low,Chemicals,-0.34,-0.73,0,0,0.73
NEWS_2359,2021-09-13,Europe,Supply Chain Shock,Medium,Textiles,0.38,0.25,0,0,-0.97
NEWS_2360,2021-12-29,Middle East,Trade Agreement,High,Solar,-0.27,0.29,0,1,-0.85
NEWS_2361,2024-03-30,Middle East,Natural Calamity,Medium,Auto Parts,-0.62,-0.94,0,0,0.12
NEWS_2362,2023-02-23,North America,War Alert,High,Textiles,-0.17,0.72,0,1,0.47
NEWS_2363,2021-06-19,North America,Natural Calamity,Medium,Engineering,0.99,0.68,1,1,0.85
NEWS_2364,2021-10-22,North America,Natural Calamity,Low,Solar,-0.16,-0.83,1,1,0.78
NEWS_2365,2023-12-05,Middle East,Supply Chain Shock,Medium,Electronics,0.88,-0.74,1,0,-0.76
NEWS_2366,2021-05-30,Middle East,Natural Calamity,Medium,Auto Parts,-0.45,-0.74,1,1,0.69
NEWS_2367,2021-09-20,North America,War Alert,High,Auto Parts,0.3,0.78,0,1,-0.44
NEWS_2368,2022-09-18,Asia,Tariff Update,Low,Auto Parts,0.31,0.24,0,1,0.66
NEWS_2369,2024-09-29,Middle East,Tariff Update,Low,Pharmaceuticals,0.07,0.89,1,0,-0.31
NEWS_2370,2021-08-14,Middle East,Tariff Update,Low,Electronics,0.56,-0.54,0,1,0.07
NEWS_2371,2021-06-09,Middle East,War Alert,High,Chemicals,0.63,0.73,1,0,-0.92
NEWS_2372,2023-07-07,Global,Supply Chain Shock,Medium,Electronics,-0.59,0.38,1,0,-0.88
NEWS_2373,2023-08-17,Global,Tariff Update,High,Medical Devices,0.76,0.23,0,1,0.08
NEWS_2374,2021-05-31,Middle East,Supply Chain Shock,Medium,Auto Parts,0.27,0.53,0,0,-0.94
NEWS_2375,2022-07-11,Global,Natural Calamity,Medium,Machinery,0.48,-0.28,1,1,-0.86
NEWS_2376,2021-09-02,Asia,Natural Calamity,Medium,Medical Devices,0.74,-0.06,1,1,0.38
NEWS_2377,2023-04-28,Global,Tariff Update,Low,IT Software,-0.91,-0.6,1,1,0.94
NEWS_2378,2024-06-07,Middle East,Natural Calamity,High,Electronics,0.78,-0.44,1,1,-0.23
NEWS_2379,2024-08-31,North America,Tariff Update,High,Textiles,0.59,-0.85,1,0,0.44
NEWS_2380,2021-02-14,Asia,Tariff Update,High,Chemicals,0.99,0.66,1,0,-0.83
NEWS_2381,2024-05-06,Global,War Alert,High,Auto Parts,-1.0,-0.02,0,0,0.34
NEWS_2382,2023-10-14,Global,Natural Calamity,Medium,Electronics,-0.92,0.45,1,0,0.2
NEWS_2383,2025-01-08,Europe,Natural Calamity,Low,Pharmaceuticals,0.68,-0.66,0,0,-0.57
NEWS_2384,2024-09-27,Asia,Natural Calamity,High,Machinery,0.82,0.29,0,1,-0.94
NEWS_2385,2021-02-17,Europe,Natural Calamity,High,Machinery,0.87,0.78,0,1,0.25
NEWS_2386,2021-01-06,Asia,Natural Calamity,High,IT Software,-0.86,0.84,1,0,0.34
NEWS_2387,2023-06-10,Asia,Natural Calamity,Low,Electronics,-0.39,-0.49,1,0,-0.72
NEWS_2388,2023-11-28,Asia,Supply Chain Shock,Low,Machinery,-0.66,0.26,0,1,-0.61
NEWS_2389,2021-10-03,Europe,Stock Crash,Low,Engineering,-0.56,-0.96,1,1,0.69
NEWS_2390,2023-05-02,Middle East,Tariff Update,Medium,Auto Parts,1.0,0.27,1,1,-0.95
NEWS_2391,2024-08-19,Middle East,Natural Calamity,Medium,IT Software,-0.72,-0.68,0,1,-0.67
NEWS_2392,2022-07-02,Asia,Supply Chain Shock,High,Electronics,-0.71,-0.78,1,1,-0.64
NEWS_2393,2024-05-19,Europe,War Alert,Medium,Machinery,-0.74,0.89,1,1,-0.98
NEWS_2394,2023-10-29,Europe,Natural Calamity,Low,Medical Devices,0.17,0.95,0,1,0.77
NEWS_2395,2022-08-18,Global,Tariff Update,Medium,Auto Parts,0.38,-0.15,1,1,0.65
NEWS_2396,2023-07-06,Global,Stock Crash,Medium,Machinery,-0.85,-0.21,1,1,0.69
NEWS_2397,2024-02-28,Asia,Natural Calamity,High,Medical Devices,-0.08,-0.97,1,1,0.78
NEWS_2398,2022-08-13,Global,Supply Chain Shock,Medium,Machinery,0.08,0.57,0,0,0.26
NEWS_2399,2022-12-28,Middle East,War Alert,High,Pharmaceuticals,-0.75,0.04,0,0,0.91
NEWS_2400,2023-08-26,Middle East,Tariff Update,Low,Pharmaceuticals,0.95,0.26,1,1,-0.03
NEWS_2401,2022-03-27,Asia,Stock Crash,Low,Pharmaceuticals,-0.76,0.83,0,0,-0.37
NEWS_2402,2024-11-03,North America,Trade Agreement,High,Textiles,-0.24,0.68,1,1,0.16
NEWS_2403,2024-02-24,Middle East,Trade Agreement,Low,Chemicals,0.59,-0.12,0,1,0.83
NEWS_2404,2021-06-27,Global,Stock Crash,Medium,IT Software,0.53,-0.82,1,1,-0.31
NEWS_2405,2021-09-07,North America,Trade Agreement,High,Chemicals,0.38,-0.62,0,1,0.99
NEWS_2406,2022-02-22,North America,Natural Calamity,Low,Textiles,-0.69,0.95,0,0,-0.25
NEWS_2407,2022-02-15,Europe,Natural Calamity,Low,Medical Devices,-0.94,-0.18,0,1,-0.81
NEWS_2408,2023-10-29,North America,Tariff Update,Medium,Medical Devices,-0.21,-0.98,0,0,0.38
NEWS_2409,2023-05-05,Middle East,Natural Calamity,High,Electronics,0.53,0.81,0,1,0.14
NEWS_2410,2022-10-06,North America,Supply Chain Shock,High,Pharmaceuticals,0.84,0.61,0,1,-0.35
NEWS_2411,2023-07-09,Asia,Supply Chain Shock,High,Medical Devices,0.1,-0.96,0,1,-0.11
NEWS_2412,2022-07-20,Middle East,Natural Calamity,Medium,Electronics,-0.29,0.58,0,0,-0.05
NEWS_2413,2023-08-27,North America,Supply Chain Shock,Medium,Auto Parts,-0.12,0.61,0,1,-0.65
NEWS_2414,2024-10-21,Global,Tariff Update,Medium,Pharmaceuticals,-0.6,-0.34,1,1,-0.77
NEWS_2415,2021-05-21,Europe,Tariff Update,Medium,Machinery,-0.64,0.0,1,0,0.34
NEWS_2416,2024-01-06,Europe,Natural Calamity,Medium,Solar,0.47,0.24,0,1,-0.37
NEWS_2417,2023-11-22,North America,Tariff Update,Medium,Textiles,0.46,-0.69,0,1,-0.54
NEWS_2418,2021-05-06,Global,Stock Crash,Low,Electronics,-0.88,0.17,1,0,0.35
NEWS_2419,2023-12-29,Middle East,Natural Calamity,High,Engineering,-0.19,0.04,1,1,0.43
NEWS_2420,2021-11-03,North America,Natural Calamity,Low,Solar,0.81,0.69,0,1,0.28
NEWS_2421,2021-05-06,Middle East,Supply Chain Shock,Medium,Textiles,-0.92,-0.3,1,0,-0.17
NEWS_2422,2022-06-21,Global,Stock Crash,Medium,Medical Devices,-0.73,-0.97,1,1,-0.39
NEWS_2423,2023-06-29,Middle East,War Alert,Medium,IT Software,-0.35,0.01,1,0,0.81
NEWS_2424,2022-05-20,Middle East,War Alert,High,Auto Parts,-0.76,0.63,0,0,-0.4
NEWS_2425,2022-03-20,Global,Stock Crash,Medium,Textiles,0.25,-0.75,1,1,0.6
NEWS_2426,2022-02-03,North America,Stock Crash,Medium,IT Software,0.19,0.61,1,0,-0.64
NEWS_2427,2023-03-12,Europe,Supply Chain Shock,Low,Textiles,-0.14,0.73,1,0,-0.04
NEWS_2428,2021-02-13,Asia,War Alert,Low,Electronics,-0.96,0.86,0,0,-0.08
NEWS_2429,2021-09-17,North America,Stock Crash,Low,Textiles,-0.36,0.64,1,1,0.88
NEWS_2430,2022-01-21,North America,Natural Calamity,Medium,Textiles,0.72,0.29,0,1,0.86
NEWS_2431,2021-06-27,Asia,Supply Chain Shock,High,Solar,-0.81,-0.82,0,1,0.2
NEWS_2432,2022-11-05,Global,Natural Calamity,Medium,Machinery,-0.8,0.4,1,0,-0.21
NEWS_2433,2024-10-11,Asia,Stock Crash,Medium,IT Software,0.72,-0.74,1,1,-0.89
NEWS_2434,2022-07-16,Asia,Trade Agreement,Medium,Auto Parts,0.79,-0.31,1,1,-0.44
NEWS_2435,2023-12-13,North America,Trade Agreement,Medium,Auto Parts,0.54,0.72,0,0,0.42
NEWS_2436,2024-01-28,Global,War Alert,High,Chemicals,-0.43,-0.34,1,0,0.04
NEWS_2437,2021-05-27,Global,Natural Calamity,High,Textiles,0.07,0.09,0,1,-0.98
NEWS_2438,2021-12-27,Europe,Tariff Update,Medium,Machinery,-0.94,0.38,0,1,-0.01
NEWS_2439,2024-09-08,Europe,Trade Agreement,Low,Machinery,-0.51,-0.08,1,0,-0.06
NEWS_2440,2024-11-24,Asia,War Alert,Medium,Machinery,-0.84,0.45,0,0,0.82
NEWS_2441,2023-09-24,Global,Tariff Update,Medium,Medical Devices,-0.11,0.18,1,1,0.16
NEWS_2442,2022-11-12,North America,Natural Calamity,High,Electronics,-0.22,0.14,0,1,0.65
NEWS_2443,2023-12-06,Global,Tariff Update,High,Solar,-0.21,-0.63,1,1,-0.9
NEWS_2444,2023-10-24,Asia,War Alert,Medium,Auto Parts,0.66,-0.33,1,0,0.59
NEWS_2445,2023-11-06,North America,War Alert,Medium,Pharmaceuticals,-0.69,0.31,1,0,-0.49
NEWS_2446,2023-01-31,North America,War Alert,High,Machinery,-0.79,-0.61,1,1,0.64
NEWS_2447,2025-02-06,Asia,Supply Chain Shock,Low,Machinery,0.34,0.02,0,0,-0.79
NEWS_2448,2024-07-10,Europe,Tariff Update,Low,Medical Devices,0.51,-0.16,1,1,-0.47
NEWS_2449,2021-09-26,Global,Natural Calamity,Medium,Electronics,0.75,-0.07,0,0,0.66
NEWS_2450,2024-09-20,North America,Stock Crash,High,Chemicals,-0.23,-0.66,0,1,0.4
NEWS_2451,2022-09-12,Asia,Supply Chain Shock,High,Electronics,-0.16,-0.94,0,1,-0.13
NEWS_2452,2022-02-09,Asia,War Alert,Medium,Electronics,0.56,-0.04,0,1,0.3
NEWS_2453,2022-12-07,Asia,Stock Crash,Medium,Electronics,0.45,-0.18,0,0,0.58
NEWS_2454,2025-01-10,Asia,Supply Chain Shock,High,Chemicals,0.06,-0.91,1,0,0.47
NEWS_2455,2021-05-03,Asia,Trade Agreement,High,Electronics,0.55,0.55,0,1,-0.11
NEWS_2456,2024-06-03,Europe,Trade Agreement,High,Solar,-0.92,-0.07,1,0,0.9
NEWS_2457,2022-02-11,Global,Natural Calamity,Low,Solar,0.38,0.89,0,1,-0.41
NEWS_2458,2022-02-13,Asia,Stock Crash,High,Auto Parts,0.97,0.85,1,1,0.36
NEWS_2459,2021-02-27,Asia,Tariff Update,High,Machinery,-0.62,-0.87,0,1,-0.37
NEWS_2460,2022-03-24,Europe,Trade Agreement,Low,Electronics,-0.65,0.93,0,0,0.07
NEWS_2461,2023-07-03,Global,Trade Agreement,High,Medical Devices,-0.9,0.46,0,1,-0.84
NEWS_2462,2022-03-13,Global,Supply Chain Shock,Medium,Electronics,0.8,0.05,1,0,-0.3
NEWS_2463,2023-09-04,Middle East,Stock Crash,Medium,Auto Parts,-0.8,0.62,0,0,1.0
NEWS_2464,2021-02-15,North America,War Alert,Medium,Medical Devices,-0.16,-0.6,0,0,0.98
NEWS_2465,2025-01-29,Europe,Supply Chain Shock,High,Chemicals,0.28,1.0,0,0,0.75
NEWS_2466,2021-04-05,Middle East,War Alert,Low,Solar,0.32,0.13,1,0,-0.44
NEWS_2467,2021-05-17,Europe,Natural Calamity,Medium,Chemicals,-0.32,0.43,0,0,-0.34
NEWS_2468,2021-10-30,Global,Tariff Update,High,Engineering,0.42,0.46,1,1,-0.2
NEWS_2469,2022-12-11,Middle East,Natural Calamity,High,Chemicals,-0.9,-0.63,0,1,0.63
NEWS_2470,2022-03-26,Europe,Supply Chain Shock,High,Chemicals,0.22,0.12,0,0,0.75
NEWS_2471,2022-12-26,Middle East,Tariff Update,Low,Pharmaceuticals,0.02,-0.4,0,1,-0.55
NEWS_2472,2024-03-22,Global,Supply Chain Shock,High,Engineering,0.63,-0.02,0,0,0.82
NEWS_2473,2025-01-09,Asia,Natural Calamity,Medium,Pharmaceuticals,0.24,0.84,1,1,0.56
NEWS_2474,2023-03-07,Middle East,War Alert,High,Pharmaceuticals,-0.5,-0.07,0,1,0.11
NEWS_2475,2024-12-29,Europe,Stock Crash,Medium,Machinery,-0.75,0.77,1,1,0.11
NEWS_2476,2022-10-29,Global,War Alert,Medium,Solar,0.07,0.63,1,1,0.64
NEWS_2477,2021-07-31,Global,War Alert,Low,Medical Devices,-0.66,-0.46,0,1,0.47
NEWS_2478,2024-07-10,Global,Supply Chain Shock,Low,Engineering,0.01,0.53,0,0,-0.86
NEWS_2479,2024-11-26,North America,War Alert,High,Machinery,0.63,-0.14,1,1,0.55
NEWS_2480,2023-09-11,Europe,Supply Chain Shock,High,Chemicals,-0.29,-0.55,1,1,0.18
NEWS_2481,2023-10-04,Middle East,Trade Agreement,Medium,Electronics,0.9,0.52,1,1,0.75
NEWS_2482,2022-07-29,Asia,Trade Agreement,Medium,Medical Devices,0.56,0.21,0,0,-0.11
NEWS_2483,2021-07-07,Asia,Supply Chain Shock,Low,Electronics,0.75,-0.83,0,1,0.15
